com_num,name,sic_code
SC312220,10 CABOT SQUARE I UNIT TRUST LP LIMITED,68320
SC312216,10 CABOT SQUARE II UNIT TRUST GP LIMITED,68320
SC312226,10 CABOT SQUARE II UNIT TRUST LP LIMITED,68320
SC508869,10 CAFÉ BAR LIMITED,56302
05152690,10 CAIRNS ROAD LIMITED,99999
01944571,10 CAMBRIDGE PARK REDLAND BRISTOL LIMITED,98000
07861658,10 CAMBRIDGE ROAD RTM COMPANY LIMITED,98000
01551930,10 CAMDEN CRESCENT (BATH) LIMITED,98000
01551325,10 CAMPDEN HILL GARDENS RESIDENTS ASSOCIATION LIMITED,68209
03451239,10 CANAL STREET MANAGEMENT COMPANY LIMITED,98000
10287516,10 CANN LIMITED,69201
12178179,10 CANTERBURY ROAD FREEHOLD LIMITED,68100
12178179,10 CANTERBURY ROAD FREEHOLD LIMITED,68209
06985063,10 CARDIGAN ROAD LIMITED,68100
06985063,10 CARDIGAN ROAD LIMITED,68209
09053595,10 CAREW ROAD EASTBOURNE RESIDENTS ASSOCIATION LIMITED,98000
13177460,10 CARLTON ROAD LIMITED,98000
02713679,10 CARMALT GARDENS RESIDENTS COMPANY LIMITED,98000
01980397,10 CARR HOUSE LANE MANAGEMENT COMPANY LIMITED,98000
05953856,10 CASEWICK ROAD FREEHOLD LIMITED,82990
09887005,10 CASHMERE HOUSE LTD,68209
01736198,10 CASTELLAIN ROAD LIMITED,98000
01688205,10 CASTELNAU MANAGEMENT LIMITED,98000
13716200,10 CASTLEBAR LTD,98000
13716200,10 CASTLEBAR LTD,99999
02899409,10 CATHARINE PLACE BATH (MANAGEMENT) COMPANY LIMITED,55900
05839169,10 CAVENDISH PLACE (BRIGHTON) LIMITED,98000
02963331,10 CAVENDISH PLACE BATH MANAGEMENT CO LIMITED,98000
15511966,10 CAVENDISH PLACE EASTBOURNE LIMITED,98000
05894094,10 CEDARS ROAD RESIDENTS MANAGEMENT COMPANY LIMITED,98000
07918617,10 CEDARWOOD CLOSE RTM COMPANY LIMITED,55900
01807660,10 CHANTRY ROAD MANAGEMENT COMPANY LIMITED,98000
13406666,10 CHAPEL STREET LTD,68209
05882094,10 CHARLES STREET FREEHOLD LIMITED,98000
15363533,10 CHARMAN HOUSE LTD,68209
06038135,10 CHARTERIS ROAD RTM LIMITED,98000
04315653,10 CHARTFIELD AVENUE LIMITED,98000
03442373,10 CHAUCER ROAD MANAGEMENT COMPANY LIMITED,98000
05877228,10 CHENISTON GARDENS LIMITED,98000
03471062,10 CHEPSTOW ROAD LIMITED,68209
12507973,10 CHERINGTON ROAD FREEHOLD LIMITED,98000
05159544,10 CHERTSEY ROAD LIMITED,98000
03737022,10 CHESHAM PLACE BRIGHTON FREEHOLDERS LIMITED,98000
14431825,10 CHESTERFORD GARDENS MANAGEMENT LIMITED,98000
13659657,10 CHICHESTER ROAD LTD,98000
05649289,10 CHISWICK PLACE MANAGEMENT LIMITED,96090
06107379,10 CHRISTCHURCH ROAD N8 LIMITED,98000
08438585,10 CHURCH RISE MANAGEMENT LIMITED,98000
14900514,10 CHURCH ROAD (BOURNEMOUTH) MANAGEMENT COMPANY LIMITED,98000
06668786,10 CHURCH ROAD (PENARTH) MANAGEMENT COMPANY LIMITED,74990
05503287,10 CINNAMINTA ROAD NO 1 (HEADINGTON) MANAGEMENT COMPANY LIMITED,68209
05505492,10 CINNAMINTA ROAD NO 2 (HEADINGTON) MANAGEMENT COMPANY LIMITED,68209
03935367,10 CLANRICARDE GARDENS LIMITED,98000
16174841,10 CLARE CO LTD,68100
16174841,10 CLARE CO LTD,68209
09742166,10 CLARENDON PLACE LIMITED,68320
05378304,10 CLAREVILLE GROVE LIMITED,98000
09905522,10 CLEMENT STREET MANAGEMENT COMPANY LIMITED,98000
02970446,10 CLEVELAND PLACE WEST (MANAGEMENT) LIMITED,98000
04208610,10 CLEVELAND ROAD MANAGEMENT COMPANY LIMITED,55900
07245286,10 CLIFF ROAD (FREEHOLD) MANAGEMENT CO LIMITED,98000
13957905,10 CLIFFORD ROAD (BEXHILL) LIMITED,98000
17249527,10 CLIFTON ROAD LTD,68209
02103219,10 CLYDE PARK MANAGEMENT COMPANY LIMITED,98000
08656703,10 COLLEGE ROAD (BRIGHTON) LIMITED,98000
03791310,10 COLLEGE ROAD EXETER LIMITED,98000
06236218,10 COMPAYNE GARDENS LTD,68320
14793852,10 COMPTON AVENUE LIMITED,98000
06459063,10 CONNAUGHT MANAGEMENT COMPANY LTD,99999
12778115,10 CONSULT LTD,70229
05423731,10 CONSULTING LIMITED,70229
06165469,10 CONSULTING SERVICES LIMITED,62090
08263670,10 CONWY STREET LIMITED,68209
03541901,10 COOMBE ROAD MANAGEMENT COMPANY LIMITED,98000
04905004,10 COSWAY STREET LIMITED,68320
03623870,10 COTHAM GARDENS MANAGEMENT (1998) LIMITED,98000
02074169,10 COTHAM GROVE (BRISTOL) LIMITED,55900
11735282,10 COTTON STORES LIMITED,96090
14018787,10 COUNT LIMITED,14190
09362498,10 COURTLAND AVENUE LIMITED,96090
08213798,10 COURTNEY ROAD LTD,68209
15961078,10 COVERTON ROAD MANAGEMENT COMPANY LTD,98000
13564854,10 COWPER ROAD WORTHING LTD,68209
12973352,10 CRANBROOK STREET LTD,68100
04816687,10 CRANWICH ROAD LIMITED,98000
04566415,10 CREATIVE LTD,62090
04566415,10 CREATIVE LTD,73110
03267212,10 CRESCENT ROAD LONDON N8 LIMITED,98000
07443842,10 CREWDSON ROAD LIMITED,98000
02213817,10 CROMWELL ROAD MANAGEMENT COMPANY LIMITED,98000
05656357,10 CROSSFIELD ROAD LIMITED,98000
02203304,10 CUMBERLAND PARK LIMITED,68209
05164845,10 CUMNOR HILL LTD,98000
09115038,10 D AVENUE LIMITED,99999
08855510,10 DAGNAN ROAD FREEHOLD LIMITED,98000
14175055,10 DALBY SQUARE RTM COMPANY LIMITED,98000
02993860,10 DALE STREET MANAGEMENT LIMITED,98000
05824344,10 DALEHAM GARDENS LIMITED,98000
11871640,10 DALLINGTON STREET LTD,98000
14400617,10 DARLINGTON (BATH) MANAGEMENT COMPANY LIMITED,98000
15795121,10 DARTNELL ROAD RTM COMPANY LIMITED,98000
06665582,10 DAY HOLIDAY.COM LTD,99999
12880270,10 DAYS STUDIO LTD,59111
12880270,10 DAYS STUDIO LTD,59120
12880270,10 DAYS STUDIO LTD,73110
17235729,10 DEGREES EAST LTD,93199
06863358,10 DEGREES LIMITED,62020
11111624,10 DENMARK TERRACE BRIGHTON LIMITED,98000
03636265,10 DENMARK VILLAS HOVE LIMITED,82990
09024429,10 DENNINGTON PARK ROAD LIMITED,55900
11349461,10 DERBY ROAD MANAGEMENT LTD,98000
SC386505,10 DESIGN LTD.,74909
15411272,10 DESIGN STUDIO LTD,71111
16309928,10 DEVELOPMENTS LTD,41100
05389118,10 DEVEREUX ROAD LIMITED,55900
02557211,10 DEVONSHIRE PLACE BRIGHTON LIMITED,98000
04514053,10 DEVONSHIRE PLACE W1 LIMITED,98000
13812112,10 DIAMONDS LTD,47910
05185203,10 DIGBY CRESCENT LIMITED,98000
08534107,10 DIGITAL CREATIVE LIMITED,62012
10704768,10 DIGITS LIMITED,99999
15830171,10 DINING STREET LIMITED,56102
15202925,10 DODBROOKE ROAD RTM COMPANY LIMITED,98000
SC415138,10 DOLLAR SHAKE LTD,56302
17094820,10 DOREEN AVENUE LIMITED,98000
05913406,10 DOT 1 LIMITED,62020
06451544,10 DOUGLAS AVENUE LIMITED,98000
07889719,10 DOVER ROAD LTD,68100
12256109,10 DRAYTON PARK (FREEHOLD) LIMITED,98000
06949741,10 DUDLEY ROAD (TUNBRIDGE WELLS) LTD,98000
08724199,10 DUKE STREET LIMITED,68320
09196038,10 DUKES AVENUE LTD,68209
02350166,10 DURDHAM PARK MANAGEMENT LIMITED,98000
07570482,10 DURHAM ROAD FREEHOLD COMPANY LIMITED,98000
09323304,10 DURHAM TERRACE FREEHOLD LIMITED,99999
10256388,10 DYNE ROAD RTM COMPANY LIMITED,81100
16039950,10 EA (FREEHOLD) LIMITED,98000
07405714,10 EARDLEY CRESCENT LIMITED,98000
11554699,10 EASTERN VILLAS ROAD RTM COMPANY LTD,98000
01978320,10 EATON CRESCENT PROPERTY COMPANY LIMITED,98000
04796557,10 EATON GARDENS (HOVE) LIMITED,98000
04208989,10 EATON GATE MANAGEMENT LIMITED,98000
04333719,10 EBBERLEY LAWN MANAGEMENT CO. LIMITED,70100
15178183,10 ECCLESTON SQUARE LIMITED,98000
06376213,10 EDWARD STREET MANAGEMENT LIMITED,98000
12559582,10 EDWIN ROAD LIMITED,68320
14052360,10 EFFINGHAM ROAD FREEHOLD COMPANY LIMITED,98000
16847048,10 ELDON PARK (FREEHOLD) LIMITED,98000
09201836,10 ELLESMERE ROAD LTD,68209
05443858,10 ELLIOT STREET LIMITED,98000
11446823,10 ELLISON LIMITED,98000
02734433,10 ELM COURT ROAD MANAGEMENT COMPANY LIMITED,55900
10742595,10 ELMHYRST LIMITED,98000
13553339,10 ELPHINSTONE RD LTD,68201
10683292,10 ELPHINSTONE ROAD LIMITED,98000
04446407,10 ELVASTON PLACE LIMITED,98000
13006144,10 EMBANKMENT GARDENS FREEHOLD LIMITED,98000
10894273,10 ENNISMORE GARDENS FREEHOLD LIMITED,98000
02884431,10 ENNISMORE GARDENS MANAGEMENT LIMITED,68320
06712452,10 ENYS ROAD EASTBOURNE (RTM) LIMITED,98000
12846408,10 ERISWELL ROAD LIMITED,98000
10531921,10 ESPLANADE RTM COMPANY LIMITED,98000
13018221,10 ESSEX ROAD AND 137 CLACTON ROAD FREEHOLD LIMITED,98000
SC398826,10 EUROPE LIMITED,71111
03143247,10 EVELYN GARDENS LIMITED,98000
06389375,10 EVELYN TERRACE BRIGHTON LIMITED,98000
14801626,10 EXCHANGE ROAD MANAGEMENT COMPANY LIMITED,99999
06695641,10 FAIRHOLME ROAD LIMITED,74909
04892404,10 FARNAN ROAD STREATHAM LIMITED,98000
07073949,10 FARQUARSON ROAD RTM COMPANY LIMITED,68320
14970704,10 FAST FEET LTD,62090
13995924,10 FBG UK LTD,46341
08323777,10 FEET TALL LIMITED,74209
16014865,10 FELLOWS CLOSE LTD,68209
16014865,10 FELLOWS CLOSE LTD,98000
11663382,10 FENCHURCH AVENUE TENANT LIMITED,68209
16208863,10 FERNHURST ROAD (SW6) LIMITED,98000
11774952,10 FIELDHOUSE LTD,70229
14311880,10 FIGURES & ASSOCIATES LTD,18201
14311880,10 FIGURES & ASSOCIATES LTD,59111
14311880,10 FIGURES & ASSOCIATES LTD,90010
14311880,10 FIGURES & ASSOCIATES LTD,90030
07705970,10 FINBOROUGH ROAD LIMITED,98000
03905027,10 FITZJOHNS AVENUE LIMITED,98000
10225633,10 FLAVOURS CATERING LIMITED,56210
13292979,10 FOLD LTD,59112
12980155,10 FONTENOY ROAD (MANAGEMENT COMPANY) LIMITED,98000
16107510,10 FONTYGARY LTD,68209
11688293,10 FORTY LANE MANAGEMENT COMPANY (5D) LIMITED,98000
17065226,10 FOUR TRADING LTD,47910
09016236,10 FOX LANE RTM COMPANY LTD,98000
12843133,10 FOXBERRY ROAD FREEHOLD LIMITED,68100
12843133,10 FOXBERRY ROAD FREEHOLD LIMITED,68320
14665713,10 FOXMORE STREET FREEHOLD LTD,98000
01767249,10 FREDERICK PLACE MANAGEMENT COMPANY LIMITED,98000
01600352,10 FREEMANTLE SQUARE (MANAGEMENT) COMPANY LIMITED,82990
05312921,10 FRIARS WALK MANAGEMENT COMPANY LIMITED,98000
03055758,10 FROGNAL LANE LIMITED,98000
05518255,10 GALLON FILMS LIMITED,59113
07646411,10 GATES LTD,71122
04822175,10 GEORGE STREET (READING) MANAGEMENT COMPANY LIMITED,98000
12891533,10 GEORGE STREET LIMITED,14190
14714879,10 GEORGIA ROAD LTD,68209
06410335,10 GILBERT PLACE RTM COMPANY LIMITED,98000
16852176,10 GIPSY HILL LTD,98000
14661802,10 GIPSY HILL RTM COMPANY LIMITED,98000
02128492,10 GLEDHOW GARDENS LIMITED,98000
NI673475,10 GLEN PROPERTIES LIMITED,68209
NI673476,10 GLEN PROPERTY DEVELOPMENT LIMITED,41100
06296190,10 GLENDINNING AVENUE MANAGEMENT COMPANY LIMITED,98000
09630390,10 GLOBAL LTD,93199
11750173,10 GLOUCESTER ROAD FREEHOLD ASSOCIATES LIMITED,98000
09400029,10 GOLDERS GREEN CRESCENT LIMITED,68209
16821728,10 GOLDHURST TERRACE LIMITED,98000
05483515,10 GOOLDEN STREET MANAGEMENT COMPANY LIMITED,55900
04162775,10 GORDON ROAD MANAGEMENT LIMITED,68320
06480789,10 GOULTON ROAD LIMITED,68320
07379787,10 GOWAN ROAD LONDON LIMITED,68209
15170640,10 GRAFTON ROAD B71 4EY LTD,68100
03092167,10 GRAND AVENUE (HOVE) LIMITED,98000
04418665,10 GRANVILLE ROAD MANAGEMENT LIMITED,98000
08645408,10 GREAT ORMOND STREET LIMITED,98000
03383151,10 GREAT PULTENEY STREET MANAGEMENT COMPANY LIMITED,74909
13471532,10 GREEN STREET LIMITED,10110
13471532,10 GREEN STREET LIMITED,10120
13471532,10 GREEN STREET LIMITED,47290
13471532,10 GREEN STREET LIMITED,56103
04086570,10 GREENAWAY GARDENS LTD,98000
03958514,10 GRENVILLE PLACE LIMITED,98000
07003594,10 GRIFFITHS ROAD FREEHOLD LIMITED,98000
05605795,10 GROSVENOR PLACE (BATH) LIMITED,98000
09278348,10 GROUP HOLDCO LIMITED,82990
06998865,10 GROUP LIMITED,82990
06695567,10 GROVE PARK MANAGEMENT LIMITED,68320
14609037,10 GROVE ROAD LIMITED,68320
08272690,10 GUNTER GROVE FREEHOLD LIMITED,68209
15523269,10 GWENDWR ROAD RESIDENTS LIMITED,98000
00998562,10 HADLOW ROAD(SIDCUP)TENANTS MAINTENANCE LIMITED,98000
04244376,10 HALESWORTH ROAD LIMITED,98000
06649407,10 HALL LANE DENTAL PRACTICE LIMITED,86230
13952805,10 HAMILTON ROAD MANAGEMENT LIMITED,98000
14750353,10 HAMILTON SQUARE (BIRKENHEAD) RESIDENTS ASSOCIATION LTD,98000
17188156,10 HAMPTON PARK LIMITED,64999
08629019,10 HAMPTON ROAD LTD,68209
02149903,10 HAMPTON ROAD MANAGEMENT LIMITED,98000
17076155,10 HANDSWORTH LTD,68100
17076155,10 HANDSWORTH LTD,68201
17076155,10 HANDSWORTH LTD,68209
17076155,10 HANDSWORTH LTD,68320
12171841,10 HARDWICKE PLACE LIMITED,68100
15654496,10 HARLESTON LTD,47190
15654496,10 HARLESTON LTD,47791
15654496,10 HARLESTON LTD,95240
14621223,10 HARVIST ROAD LIMITED,68100
15192807,10 HATCH HOMES LTD,68209
12485701,10 HATHERLEY LIMITED,68209
04217961,10 HAZELMERE ROAD MANAGEMENT LIMITED,98000
12113130,10 HC CRAN LIMITED,82990
08680612,10 HEATH TERRACE (LEAMINGTON SPA) LIMITED,68209
04625799,10 HEATHFIELD PARK (MANAGEMENT) LIMITED,98000
17098269,10 HEATON MOOR ROAD RTM COMPANY LIMITED,98000
09237140,10 HEENE TERRACE RTM COMPANY LTD,99999
01440791,10 HENRIETTA STREET (BATH) MANAGEMENT LIMITED,98000
08859903,10 HERGA ROAD LTD,68320
01877167,10 HG MANAGEMENT LIMITED,98000
12533931,10 HIGH STREET (GAYTON) MANAGEMENT CO. LIMITED,68209
17176300,10 HIGH STREET GLASTONBURY LTD,64209
17176300,10 HIGH STREET GLASTONBURY LTD,68100
17176300,10 HIGH STREET GLASTONBURY LTD,68209
11309999,10 HIGH STREET HERNE BAY LTD,68320
12294166,10 HIGH STREET MANAGEMENT LTD,98000
16196044,10 HIGH VIEW ROAD FREEHOLD COMPANY LTD,68209
16196044,10 HIGH VIEW ROAD FREEHOLD COMPANY LTD,98000
09733123,10 HIGHBURY NEW PARK FREEHOLD LIMITED,98000
15265715,10 HIGHCROFT ROAD FREEHOLD LIMITED,98000
14873711,10 HIGHCROFT ROAD LTD,68100
14873711,10 HIGHCROFT ROAD LTD,68209
03786299,10 HIGHLAND CRESCENT (BRISTOL) MANAGEMENT LIMITED,98000
12945249,10 HIGHLAND ROAD FREEHOLD LTD,98000
16795319,10 HIGHLAND ROAD LIMITED,98000
14212255,10 HIGHVIEW MANAGEMENT LIMITED,98000
05372333,10 HILL PARK CRESCENT LIMITED,98000
03415098,10 HILL PARK CRESCENT MANAGEMENT COMPANY LTD.,99999
03920685,10 HILLMARTON ROAD MANAGEMENT LIMITED,68209
03534230,10 HILLTOP ROAD LIMITED,68320
14867695,10 HOLDINGS LIMITED,64209
08749035,10 HOLMESDALE ROAD LIMITED,68209
15943086,10 HOMEFIELD CLOSE LTD,68209
05901052,10 HOPGOOD STREET RESIDENTS ASSOCIATION LIMITED,98000
14960843,10 HOPTON ROAD RTM COMPANY LIMITED,98000
06019031,10 HUNGERFORD ROAD RTM LIMITED,68320
11183859,10 HYDE GARDENS LIMITED,98000
01691818,10 HYDE PARK SQUARE LIMITED,98000
03959018,10 IFIELD ROAD MANAGEMENT LIMITED,68320
06649330,10 IN 5 LIMITED,32990
05805884,10 INTERNATIONAL LIMITED,46342
14810836,10 INVESTMENTS LIMITED,64205
14810836,10 INVESTMENTS LIMITED,66300
14810836,10 INVESTMENTS LIMITED,82990
08599471,10 IVANHOE ROAD RTM COMPANY LTD,98000
10519812,10 IVERSON ROAD (FREEHOLD) LIMITED,98000
16498523,10 JARVIS RD LTD,68100
02854719,10 JESMOND ROAD MANAGEMENT COMPANY LTD,98000
03080715,10 JOSEPHS ROAD MANAGEMENT COMPANY LIMITED,55900
12822908,10 JS LIMITED,41100
12822908,10 JS LIMITED,68100
16618394,10 JS OPCO LIMITED,55100
10260136,10 K1NGSFIELD RTM COMPANY LIMITED,98000
09116236,10 KDA LTD,99999
13168102,10 KELVEDON ROAD LTD,68100
04137087,10 KENILWORTH ROAD LIMITED,98000
01499121,10 KENSINGTON PLACE (BATH) MANAGEMENT COMPANY LIMITED,98000
06031623,10 KIDBROOKE GROVE RESIDENTS COMPANY LIMITED,98000
14554315,10 KIDDERPORE GARDENS LTD,98000
09769378,10 KILDARE GARDENS (FREEHOLD) LIMITED,68320
12639317,10 KILLYON ROAD RTM COMPANY LIMITED,98000
07750199,10 KINDS OF PEOPLE LTD,62020
07750199,10 KINDS OF PEOPLE LTD,62030
07750199,10 KINDS OF PEOPLE LTD,62090
06057431,10 KINGDON ROAD MANAGEMENT LTD,98000
04051220,10 KINGS ROAD MANAGEMENT COMPANY LIMITED,70229
03032290,10 KINGSLEY ROAD MANAGEMENT COMPANY (94) LIMITED,98000
03846546,10 KINGSWOOD ROAD LIMITED,98000
02945050,10 KIRKSTALL ROAD (MANAGEMENT) LIMITED,98000
08561832,10 KOO LIMITED,95220
02858237,10 LADBROKE GARDENS LONDON W11 RESIDENTS ASSOCIATION LIMITED,98000
09163375,10 LADBROKE SQUARE FREEHOLD LIMITED,98000
03195018,10 LADY MARGARET ROAD LIMITED,98000
05186942,10 LAMBERT ROAD LIMITED,55900
02934169,10 LANARK ROAD LIMITED,98000
03568076,10 LANCASTER DRIVE MANAGEMENT LIMITED,98000
02078996,10 LANCASTER GARDENS MANAGEMENT COMPANY LIMITED,68320
08901285,10 LANCASTER ROAD LIMITED,98000
05992497,10 LANCELOT PLACE MANAGEMENT COMPANY LIMITED,98000
07592871,10 LANDEMANN CIRCUS MANAGEMENT COMPANY LTD,98000
07932806,10 LANGDALE ROAD RTM COMPANY LIMITED,98000
02222317,10 LANSDOWN PLACE MANAGEMENT COMPANY LIMITED,98000
05968241,10 LANSDOWNE PLACE HOVE LIMITED,98000
05187854,10 LANSDOWNE TERRACE EXETER (MANAGEMENT) LIMITED,98000
13276931,10 LAVANT ROAD MANAGEMENT COMPANY LTD,98000
04818005,10 LAWN ROAD RESIDENTS ASSOCIATION LIMITED,55900
12932989,10 LDN LIMITED,47710
02077697,10 LEAGROVE ROAD MANAGEMENT COMPANY LIMITED,55900
08273787,10 LEAKE STREET LTD,82990
06562433,10 LEAMINGTON PARK LIMITED,98000
05883855,10 LEDBOROUGH LANE MANAGEMENT LTD.,98000
15157989,10 LEE STREET LOUTH FREEHOLD LTD,98000
03899264,10 LEE TERRACE LIMITED,98000
05890706,10 LENNOX GARDENS LIMITED,98000
02892380,10 LEWES CRESCENT LIMITED,98000
02363577,10 LEWISHAM ROAD LIMITED,98000
02099894,10 LINDEN GARDENS MANAGEMENT LIMITED,98000
08226107,10 LINDEN PARK ROAD RESIDENTS ASSOCIATION LTD,98000
11582774,10 LINDEN ROAD (FREEHOLD) COMPANY LIMITED,98000
03224147,10 LINDFIELD GARDENS MANAGEMENT LIMITED,96090
09310976,10 LINDORE ROAD LIMITED,99999
13097792,10 LIVES PRODUCTIONS LIMITED,59111
16775247,10 LIVES STUDIOS LTD,59111
10786732,10 LIVINGSTON AVENUE LIMITED,68209
13121372,10 LODGE ROAD LTD,68100
13121372,10 LODGE ROAD LTD,68209
13121372,10 LODGE ROAD LTD,68320
04995139,10 LOFTUS ROAD LIMITED,98000
16723898,10 LONDON LIMITED,68209
15718093,10 LONDON STREET APARTMENTS LIMITED,68100
15718093,10 LONDON STREET APARTMENTS LIMITED,68209
15718093,10 LONDON STREET APARTMENTS LIMITED,68320
12855693,10 LONDON STREET LTD,98000
13558627,10 LONG ACRE LTD,55100
13558627,10 LONG ACRE LTD,55209
13558627,10 LONG ACRE LTD,55900
13558627,10 LONG ACRE LTD,79120
01816111,10 LONGRIDGE ROAD MANAGEMENT COMPANY LIMITED,98000
16403156,10 LOWER QUAY LIMITED,68209
08162182,10 LUNHAM ROAD RTM COMPANY LIMITED,98000
03389634,10 LYNDHURST GARDENS FREEHOLD LIMITED,98000
15942905,10 M HEALTHCARE LIMITED,86210
03450412,10 MADELEY ROAD RESIDENTS COMPANY LIMITED,98000
06426151,10 MAGDALEN ROAD RESIDENTS ASSOCIATION LIMITED,98000
08502548,10 MAGPIES SERVICES LTD,68320
05161632,"10 MANCHURIA ROAD, LONDON SW11 6AE LIMITED",98000
15492964,10 MANILLA ROAD RTM COMPANY LTD,98000
14242991,10 MANOR WAY LIMITED,99999
17082487,10 MARCH LIMITED,41100
17082487,10 MARCH LIMITED,68209
05534207,10 MARINE PARADE MANAGEMENT COMPANY LIMITED,98000
02943255,10 MARINE SQUARE BRIGHTON LIMITED,55900
13013142,10 MARKET SQUARE DEVELOPMENTS LIMITED,41100
13010836,10 MARKET SQUARE LIMITED,64209
06322063,10 MARKET STREET LIMITED,47770
01546133,10 MARLBOROUGH BUILDINGS (BATH) MANAGEMENT COMPANY LIMITED,98000
07103729,10 MARMION ROAD (LIVERPOOL) MANAGEMENT COMPANY LIMITED,98000
14685057,10 MARYLANDS ROAD FREEHOLD LIMITED,98000
05851633,10 MAZENOD AVENUE FREEHOLD LIMITED,74990
05851633,10 MAZENOD AVENUE FREEHOLD LIMITED,98000
06396449,10 MCKINLEY ROAD FREEHOLD LIMITED,98000
06969429,10 MEDIA LIMITED,99999
05140104,10 MEDINA VILLAS HOVE LIMITED,98000
05647437,"10 MELVILLE ROAD, HOVE LIMITED",98000
08505422,10 MERIDIAN PLACE MANAGEMENT LIMITED,98000
16744366,10 MERTON PARK LIMITED,68100
16744366,10 MERTON PARK LIMITED,68209
04365015,10 MILDMAY GROVE SOUTH LIMITED,98000
04065970,10 MILES ROAD MANAGEMENT COMPANY LIMITED,68209
16059567,10 MILLENNIUM DRIVE RTM COMPANY LIMITED,98000
15901248,10 MILLERS 10 CONSULTING LTD,62020
01049303,10 MILLFIELD LANE SERVICE COMPANY LIMITED (THE),98100
15150321,10 MILLION LTD,46900
12691529,10 MILLION WOMEN LTD,46190
06655399,10 MILTON AVENUE LIMITED,98000
03769258,10 MINSTER ROAD LIMITED,98000
16295907,10 MINUTE HOLIDAY LTD,96020
13949534,10 MINUTE MANICURE LTD,96020
13611123,10 MINUTE MEDICINE LTD,85422
09021954,10 MINUTE VENTURES LIMITED,62020
09021954,10 MINUTE VENTURES LIMITED,70229
13736679,10 MINUTE WORKSHOP LTD,47990
14812617,10 MINUTES MORE LTD,43999
14812617,10 MINUTES MORE LTD,62090
07599377,10 MITCHAM PARK RTM COMPANY LIMITED,98000
09534524,10 ML LTD,10840
09534524,10 ML LTD,46350
10332699,10 MOAT CROFT ROAD (EASTBOURNE) FREEHOLD COMPANY LIMITED,68209
01895771,10 MOLYNEUX PARK ROAD LIMITED,98000
14216705,10 MONCORVO CLOSE LIMITED,68100
03768290,10 MONTPELIER ROAD (FREEHOLDERS) BRIGHTON LIMITED,98000
05990953,10 MORETON PLACE LTD,81100
04450988,10 MORETON ROAD MANAGEMENT (CROYDON) LIMITED,98000
08641931,10 MORETON TERRACE (FREEHOLD) LIMITED,98000
12611418,10 MORRISH ROAD RTM COMPANY LIMITED,98000
16240936,10 MOTION LTD,93199
07934188,10 MOTIVES LIMITED,32990
11689337,10 MOUNT PLEASANT ROAD MANAGEMENT COMPANY LIMITED,68100
08499987,10 MOUNTGROVE ROAD LIMITED,98000
11486729,10 MOUTAINS LTD,62012
02067820,10 MOWBRAY ROAD RESIDENTS MANAGEMENT COMPANY LIMITED,98000
15933461,10 MURRAY STREET RTM COMPANY LIMITED,98000
05962957,10 NEVERN PLACE LIMITED,99999
02644560,10 NEW KING STREET BATH (MANAGEMENT) LIMITED,55900
17197390,10 NEW ROW LTD,68100
06996037,10 NIGHTINGALE ROAD SOUTHSEA RTM COMPANY LIMITED,74990
11826763,10 NINIAN ROAD MANAGEMENT COMPANY LIMITED,98000
02669194,10 NORFOLK CRESCENT (BATH) LIMITED,98000
08040944,10 NORFOLK ROAD LIMITED,68209
08216100,10 NORFOLK TERRACE (BRIGHTON) FREEHOLD LIMITED,68209
SC634208,10 NORTH DISTRIBUTIONS LTD,46900
05094154,10 NORTH ROAD MANAGEMENT COMPANY LIMITED,98000
05112642,10 NORTH STREET MANAGEMENT COMPANY LIMITED,98000
12662091,10 NORTHFIELD ROAD LTD,68100
12662091,10 NORTHFIELD ROAD LTD,68209
01147743,10 OAKLAND ROAD MANAGEMENT LIMITED,98000
03180310,10 OAKLEY AVENUE EALING MANAGEMENT COMPANY LIMITED,98000
15377003,10 OAKS PROPERTIES LTD,68100
15377003,10 OAKS PROPERTIES LTD,68209
15377003,10 OAKS PROPERTIES LTD,98000
15095059,10 OF HEARTS LTD,62090
11377795,10 OLIVER GROVE FREEHOLD LIMITED,98000
16756856,10 ON MORTISCAPE LTD,69109
03207527,10 ONGAR ROAD PROPERTY SERVICES LIMITED,68209
11922991,10 OR MORE LIMITED,79110
06447282,10 ORMELEY ROAD MANAGEMENT COMPANY LIMITED,68320
14760299,10 OUT OF 10 GROUP LTD,45200
13181817,10 OUT OF 10 LIMITED,96020
02455157,10 OUT OF 10 PRODUCTIONS LTD,96090
13791818,10 OVER SURF LTD,47640
13791818,10 OVER SURF LTD,58190
09582463,10 OXFORD ROAD FREEHOLDERS LIMITED,99999
02805489,10 PALACE GATE LIMITED,98000
09507918,10 PALMEIRA AVENUE HOVE LIMITED,68100
14431827,10 PALMERS AVENUE LTD,68100
14431827,10 PALMERS AVENUE LTD,68209
05648934,10 PARK AVENUE FREEHOLD LIMITED,99999
08595762,10 PARK CRESCENT MANAGEMENT (WORTHING) LIMITED,74990
02451421,10 PARK HALL MANAGEMENT COMPANY LIMITED,55900
03034601,10 PARK HILL ROAD RESIDENTS ASSOCIATION LIMITED,98000
13586369,10 PARK PLACE WEST 2021 LTD,98000
03901175,10 PARK ROAD LIMITED,98000
03881499,10 PARKHILL ROAD MANAGEMENT LIMITED,68320
02527582,10 PARTLANDS COURT (RYDE) RESIDENTS ASSOCIATION LIMITED,98000
16549193,10 PAST 10 BAR LTD,56101
