com_num,name,sic_code
03813123,17/18 CATHERINE HILL MANAGEMENT (FROME) LIMITED,98000
15863385,17/18 CHURCH CROFT LIMITED,68100
04975185,17/18 DEVONSHIRE CLOSE LIMITED,98000
09870735,17/18 HAGGERSGATE (WHITBY) LIMITED,98000
01263372,17/18 HENRIETTA STREET (BATH) LIMITED,98000
07572191,17/18 QUEEN'S GATE (FREEHOLD) LIMITED,98000
06446534,17/18 TREDEGAR SQUARE MANAGEMENT COMPANY LIMITED,68320
10528583,17/18 YORK PLACE (HARROGATE) LTD,98000
03268294,17/19 COURTFIELD ROAD FREEHOLD LIMITED,98000
01686427,17/19 COURTFIELD ROAD MANAGEMENT CO LIMITED,98000
03143204,17/19 DELANCEY STREET RESIDENTS LIMITED,98000
02582215,17/19 EARDLEY CRESCENT MANAGEMENT COMPANY LIMITED,98000
10439374,17/19 EDGCUMBE ROAD MANAGEMENT COMPANY LIMITED,98000
13976257,17/19 GROSVENOR ROAD LTD,68209
03341423,17/19 KEMPSFORD GARDENS MANAGEMENT COMPANY LIMITED,68320
03341423,17/19 KEMPSFORD GARDENS MANAGEMENT COMPANY LIMITED,74990
03080738,17/19 LANSDOWNE PLACE (HOVE) FREEHOLDERS LIMITED,98000
03827008,17/19 MANTILLA ROAD MANAGEMENT COMPANY LIMITED,74990
16924196,17/19 ST ANN'S PARK ROAD LIMITED,98000
05140110,17/19 ST AUBYNS HOVE LIMITED,98000
11967534,17/19 THAMES STREET MANAGEMENT LTD,98000
02277187,17/20 ARLINGTON VILLAS MANAGEMENT COMPANY LIMITED,74990
06717930,17/20 MARCUS STREET COMPANY LIMITED,98000
12377209,170 BEECHWOOD ROAD LIMITED,98000
06717736,170 BROOM ROAD MANAGEMENT COMPANY LIMITED,98000
07133930,170 CAMBERWELL GROVE MANAGEMENT COMPANY LIMITED,98000
02436868,170 CAMBRIDGE STREET MANAGEMENT COMPANY LIMITED,98000
06423109,170 CASTELNAU (FREEHOLD) LIMITED,55900
11617953,170 COLNEY HATCH LANE LIMITED,98000
16951401,170 DEVELOPMENT LTD,68209
16951401,170 DEVELOPMENT LTD,98000
15611564,170 ENTERTAINMENT LTD,59200
15611564,170 ENTERTAINMENT LTD,90030
06880484,170 EWELL ROAD RTM COMPANY LIMITED,98000
14310545,170 FAWCETT LTD,68209
15824467,170 HIGH STREET LIMITED,98000
13160780,170 HOLDINGS LTD,64209
03776987,170 HOLLAND PARK AVENUE MANAGEMENT LIMITED,98000
13294538,170 LANDELLS FREEHOLD LIMITED,98000
13099683,170 LTD,41100
11046041,170 MALPAS ROAD BROCKLEY LIMITED,82990
12322601,170 MUSWELL HILL ROAD RTM COMPANY LIMITED,98000
14703609,170 NORTH GOWER STREET FREEHOLD LIMITED,98000
16003829,170 NORWOOD ROAD LIMITED,68100
13185432,170 PROPERTIES LIMITED,68209
